,day,hour,zone,host,IP,request,status,ret_size,browser
108,23/Feb/2014,03:12:46,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-M%C3%BCnsing_ALEMANIA-con-3-estrellas HTTP/1.1,200,8812,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
109,23/Feb/2014,03:12:46,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Or-Blanc-en-Espot-4178b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
110,23/Feb/2014,03:12:47,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Emeralda-Resort-Ninh-Binh-en-Ninh%20Binh-164637b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
111,23/Feb/2014,03:12:48,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-The-Bristol-Hotel-en-Panama%20City-182979b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
112,23/Feb/2014,03:12:49,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Nova%20Milanese_ITALIA-con-1-estrella HTTP/1.1,200,8808,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
113,23/Feb/2014,03:12:49,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-The-Sukosol-en-Rajatevee-%20Phayathai-60694b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
114,23/Feb/2014,03:12:50,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Anemon-Fuar-en-Izmir-87497b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
115,23/Feb/2014,03:12:51,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Centara-Khum-Phaya-Resort-and-Spa-en-Chiang%20Mai%20City-124150b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
116,23/Feb/2014,03:12:52,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-La-Fontaine-en-Esmoriz-172256b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
117,23/Feb/2014,03:12:52,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Haaltert_B%C3%89LGICA-con-2-estrellas HTTP/1.1,200,8811,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
118,23/Feb/2014,03:12:54,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Sargal-Airport-Hotel-en-Dakar_SENEGAL-156894b-destinos.html HTTP/1.1,200,5610,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
119,23/Feb/2014,03:12:54,+01,www.akumenius.com,180.76.5.18,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Clermont-Ferrand_FRANCIA-con-Zona-para-fumadores-en-restaurante HTTP/1.1,200,8220,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
120,23/Feb/2014,03:12:56,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Paradise-Costa-Taurito-&-Aqua-Park-en-Playa%20de%20Taurito-2554b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
121,23/Feb/2014,03:12:59,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sofitel-Amsterdam-The-Grand-en-Amsterdam-87269b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
122,23/Feb/2014,03:12:59,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Sao%20Sebastiao_BRASIL-con-1-estrella HTTP/1.1,200,8829,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
123,23/Feb/2014,03:13:01,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hi-Binimar-en-Calan%20Forcat-4871b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
124,23/Feb/2014,03:13:02,+01,www.akumenius.com,157.56.92.174,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Gyeongju_COREA%20DEL%20SUR-con-Bar-es HTTP/1.1,200,7215,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
125,23/Feb/2014,03:13:03,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Four-Seasons-Hotel-Marunouchi-Tokyo-en-Tokyo%20City-125530b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
126,23/Feb/2014,03:13:06,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Gracia-Donada-en-Cordoba-77471b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
127,23/Feb/2014,03:13:06,+01,www.akumenius.com,74.86.158.107,HEAD / HTTP/1.1,200,-,Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)
128,23/Feb/2014,03:13:07,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Herleshausen_ALEMANIA-con-3-estrellas HTTP/1.1,200,8815,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
129,23/Feb/2014,03:13:08,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hotel-Refugio-Cheiro-de-Mato-en-Atibaia-161900b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
130,23/Feb/2014,03:13:10,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Amaraigua-en-Malgrat%20de%20Mar-45310b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
131,23/Feb/2014,03:13:11,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Elvas_PORTUGAL-con-5-estrellas HTTP/1.1,200,9767,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
132,23/Feb/2014,03:13:11,+01,www.akumenius.com,180.76.6.136,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Tallinn_ESTONIA-con-Servicio-de-seguridad HTTP/1.1,200,8214,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
133,23/Feb/2014,03:13:11,+01,www.akumenius.com,5.10.83.87,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Apartamentos-Rurales-La-Varse-en-Coria-221455b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
134,23/Feb/2014,03:13:14,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sanctuary-en-PALM%20COVE-114394t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
135,23/Feb/2014,03:13:15,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-The-Ritz-Carlton-Santiago-en-Santiago%20Chile-157015b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
136,23/Feb/2014,03:13:18,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Relais-Trevi-95-en-Trevi-172765b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
137,23/Feb/2014,03:13:20,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Apartamentos-Arrecifes-Punta-Leona-en-Jaco-226834b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
138,23/Feb/2014,03:13:22,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sea-Temple-en-PALM%20COVE-114397t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
139,23/Feb/2014,03:13:22,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Costa-Brava_ESPA%C3%91A-con-Media-pensi%C3%B3n HTTP/1.1,200,15980,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
140,23/Feb/2014,03:13:25,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Pi%C3%B1ero-Bahia-de-Palma-en-El%20Arenal-277b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
141,23/Feb/2014,03:13:27,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Beatriz-Costa-&-Spa-en-Costa%20Teguise-286b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
142,23/Feb/2014,03:13:29,+01,www.akumenius.com,5.10.83.21,GET /destinosEstrelles/hoteles-en-Albany_GA-con-4-estrellas HTTP/1.1,200,8779,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
143,23/Feb/2014,03:13:29,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Bol-(Brac)_CROACIA-con-Centro-de-est%C3%A9tica HTTP/1.1,200,8130,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
144,23/Feb/2014,03:13:30,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Troya-en-Playa%20de%20las%20Americas-1144b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
145,23/Feb/2014,03:13:32,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Benetusser-en-Benetusser-124661b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
146,23/Feb/2014,03:13:34,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Rusenski-Lom-en-Rousse-200686b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
147,23/Feb/2014,03:13:36,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hotel-Esquirol-en-Llivia-207307b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
148,23/Feb/2014,03:13:37,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Rodeway-Inn-en-YREKA-3879988t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
149,23/Feb/2014,03:13:38,+01,www.akumenius.com,5.10.83.31,GET /destinosEstrelles/hoteles-en-Aguada%20De%20Cima%20Agueda_PORTUGAL-con-1-estrella HTTP/1.1,200,8820,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
150,23/Feb/2014,03:13:39,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sejours-&-Affaires-Paris-Malakoff-en-South-Parc%20des%20Expositions%20area-113164b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
151,23/Feb/2014,03:13:41,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Granada_ESPA%C3%91A-con-Servicio-medico-est%C3%A9tico HTTP/1.1,200,7228,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
152,23/Feb/2014,03:13:43,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Park-Inn-by-Radisson-Belfortstrasse-en-Cologne-23436b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
153,23/Feb/2014,03:13:44,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Cannes_FRANCIA-con-SPA HTTP/1.1,200,8545,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
154,23/Feb/2014,03:13:46,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Golden-Palace-en-Turin-115935b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
155,23/Feb/2014,03:13:48,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hard-Rock-Hotel-&-Casino-Punta-Cana-TR-en-Punta%20Cana-223454b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
156,23/Feb/2014,03:13:50,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Real-Inn-Mexicali-By-Camino-Real-en-Baja%20California-195589b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
157,23/Feb/2014,03:13:51,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Angsana-Resort-en-PALM%20COVE-114374t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
158,23/Feb/2014,03:13:53,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Chateau-Star-River-Pudong-en-Pudong-156290b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
159,23/Feb/2014,03:13:55,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Marrakech_MARRUECOS-con-Disponibilidad-de-cobertura-para-tel%C3%A9fonos-m%C3%B3viles HTTP/1.1,200,7245,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
160,23/Feb/2014,03:13:57,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Warwick-Palm-Beach--en-Beirut-91393b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
161,23/Feb/2014,03:13:59,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Outrigger-Beach-en-PALM%20COVE-114386t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
162,23/Feb/2014,03:14:00,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Travelodge-Galway-en-Galway-68327b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
163,23/Feb/2014,03:14:02,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Le-Village-hotel-en-Skopje-208890b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
164,23/Feb/2014,03:14:05,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Ibis-Amsterdam-City-West-en-Amsterdam-93013b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
165,23/Feb/2014,03:14:06,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hyatt-Place-Phoenix-Mesa-en-Mesa-137779b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
166,23/Feb/2014,03:14:07,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-RF-Bambi-en-Puerto%20de%20la%20Cruz-1966b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
167,23/Feb/2014,03:14:09,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Punta-Faro-en-Isla%20de%20M%C3%BAcura-150699b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
168,23/Feb/2014,03:14:12,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-NH-Villa-de-Bilbao-en-Bilbao-23076b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
169,23/Feb/2014,03:14:14,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Riu-Montego-Bay-en-MONTEGO%20BAY-2358719t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
170,23/Feb/2014,03:14:14,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Colina-Mar-en-Puerto%20Rico-1271b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
171,23/Feb/2014,03:14:16,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Hampshire-en-The%20Hague-51616b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
172,23/Feb/2014,03:14:19,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Bienestar-Moa%C3%83%C2%B1a-en-Moa%C3%B1a-86089b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
173,23/Feb/2014,03:14:21,+01,www.akumenius.com,157.55.35.112,GET /hoteles-baratos/ofertas-hotel-Casa-De-Lema-en-MUXIA-3741751t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
174,23/Feb/2014,03:14:21,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-La-Malouiniere-des-Longchamps-en-St%20Malo-200210b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
175,23/Feb/2014,03:14:22,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Lendrum-Farm-en-TURRIFF-138348t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
176,23/Feb/2014,03:14:23,+01,www.akumenius.com,157.55.35.112,GET /escapadas/escapada-tour-del-bernabeu-+-museo-de-cera-de-madrid-hotel-ciudad-de-mostoles-6b61507706144a071b778bbf7cdcd3db.html HTTP/1.1,200,3100,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
177,23/Feb/2014,03:14:26,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Eurostars-Rio-Douro-Hotel-&-Spa-en-Raiva-99997b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
178,23/Feb/2014,03:14:28,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Barcelo-Bilbao-Nervion-en-Bilbao-768b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
179,23/Feb/2014,03:14:29,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Comfort-Inn-Tapachula-en-TAPACHULA-134439t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
180,23/Feb/2014,03:14:30,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Creag-Mhor-Lodge-en-Onich-103216b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
181,23/Feb/2014,03:14:33,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Ceres-Hotel-en-Belek-99975b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
182,23/Feb/2014,03:14:35,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Affinia-Shelburne-en-Midtown%20East-42944b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
183,23/Feb/2014,03:14:36,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Peppers-Beach-Club--en-PALM%20COVE-3224809t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
184,23/Feb/2014,03:14:37,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Monasterio-de-Rueda-en-Sastago-109453b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
185,23/Feb/2014,03:14:38,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Granada_ESPA%C3%91A-con-Almuerzo-buffet HTTP/1.1,200,15400,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
186,23/Feb/2014,03:14:40,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Austria-Trend-Hotel-Europa-Graz-en-Graz-110044b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
187,23/Feb/2014,03:14:42,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-RealRent-Pobla-Marina-en-Pobla%20de%20Farnals-185782b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
188,23/Feb/2014,03:14:43,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Palladium-Jamaica-Resort-en-MONTEGO%20BAY-2358220t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
189,23/Feb/2014,03:14:45,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-C&L-Quintana-by-Life-Apartments-en-Sevilla-186479b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
190,23/Feb/2014,03:14:47,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sheraton-Shanghai-Waigaoqiao-Hotel-en-Pudong-186805b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
191,23/Feb/2014,03:14:49,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Solmar-Bungalows-en-Calan%20Bosch-110728b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
192,23/Feb/2014,03:14:51,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Valdilecha_ESPA%C3%91A-con-1-estrella HTTP/1.1,200,8809,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
193,23/Feb/2014,03:14:52,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Victoria-Hotel-Center-en-Donetsk-113381b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
194,23/Feb/2014,03:14:54,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Shantai-en-Pune-133360b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
195,23/Feb/2014,03:14:56,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Barcelo-Fes-Medina-en-Fez-156571b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
196,23/Feb/2014,03:14:58,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Plasencia_ESPA%C3%91A-con-3-estrellas HTTP/1.1,200,9779,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
